id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
23393644,Home in Asheville · ★4.77 · 1 bedroom · 1 bed · 1 private bath,54379432,Jesse,,28801,35.60466,-82.55718,Private room,82,2,243,2023-09-10,3.61,1,173,25,
23419322,Townhouse in Arden · ★4.64 · 3 bedrooms · 4 beds · 2.5 baths,174650915,Mark,,28704,35.4545,-82.53557,Entire home/apt,160,4,11,2021-07-09,0.17,2,0,0,
23430202,Townhouse in Arden · ★4.96 · 1 bedroom · 1 bed · 1 private bath,174650915,Mark,,28704,35.45616,-82.53557,Private room,60,2,161,2022-10-31,2.42,2,0,2,
23435525,Home in Asheville · ★4.93 · 4 bedrooms · 4 beds · 3.5 baths,174806804,Kara,,28806,35.57474,-82.59393,Entire home/apt,550,7,61,2022-07-10,0.91,1,0,0,
23451262,Guesthouse in Asheville · ★4.94 · 1 bedroom · 2 beds · 1 bath,7075213,Tara,,28803,35.55456,-82.50843,Entire home/apt,74,1,339,2023-09-01,5.09,2,148,56,
23480306,Guest suite in Asheville · ★4.97 · 1 bedroom · 3 beds · 1 bath,40137306,Judy And Vahan,,28805,35.61647,-82.47613,Entire home/apt,65,1,478,2023-09-10,7.19,1,197,97,
23481039,Condo in Asheville · ★4.88 · Studio · 1 bed · 1 bath,153143003,Kirk,,28801,35.5986,-82.55467,Entire home/apt,163,3,152,2023-08-14,2.26,1,332,22,
23516374,Home in Asheville · ★4.93 · 1 bedroom · 3 beds · 1 bath,10453340,Brett,,28801,35.59499,-82.54562,Entire home/apt,174,2,601,2023-09-08,8.98,2,178,108,
23518897,Cottage in Asheville · ★4.92 · 2 bedrooms · 3 beds · 2 baths,175669801,Rebecca,,28805,35.59906,-82.46501,Entire home/apt,332,4,38,2022-11-02,0.62,2,301,4,
23523473,Home in Woodfin · ★4.97 · 1 bedroom · 1 bed · 1 bath,117926668,Michele & Dana,,28804,35.63278,-82.58696,Entire home/apt,95,1,550,2023-09-08,8.18,1,128,107,
23525377,Home in Arden · ★4.99 · 2 bedrooms · 3 beds · 1 bath,165230727,Pamela,,28704,35.45351,-82.52034,Entire home/apt,99,2,137,2023-07-26,2.04,2,248,25,
23541284,Bed and breakfast in Asheville · ★4.96 · 1 bedroom · 1 bed · 1 private bath,175871539,Stephen,,28801,35.60704,-82.56453,Hotel room,360,1,24,2021-06-29,0.37,7,0,0,
23546508,Bungalow in Asheville · ★5.0 · 3 bedrooms · 4 beds · 2 baths,175923012,Two Hammers,,28803,35.56131,-82.53701,Entire home/apt,110,30,20,2023-06-24,0.32,1,61,4,
23558686,Guest suite in Asheville · ★4.98 · 1 bedroom · 1 bed · 1 bath,165107573,Monisha,,28806,35.56886,-82.59088,Entire home/apt,102,1,476,2023-09-03,7.22,1,0,69,
23562622,Cottage in Asheville · ★5.0 · 2 bedrooms · 3 beds · 2 baths,176072701,The,,28803,35.56027,-82.517,Entire home/apt,150,28,15,2023-07-29,0.23,1,267,4,
23563574,Rental unit in Asheville · ★4.85 · 1 bedroom · 1 bed · 2 shared baths,7625694,John,,28801,35.59219,-82.54992,Private room,68,1,94,2023-07-23,1.40,9,345,18,
23564110,Rental unit in Asheville · ★4.73 · 1 bedroom · 1 bed · 1 bath,176087087,Danny,,28806,35.59793,-82.62156,Entire home/apt,81,1,219,2023-07-16,3.27,4,327,9,
23578212,Condo in Asheville · ★4.97 · 1 bedroom · 1 bed · 1 bath,4709573,Peter,,28801,35.59731,-82.55268,Entire home/apt,225,3,91,2023-09-10,1.86,3,303,27,
23579032,Rental unit in Asheville · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,4709573,Peter,,28801,35.59731,-82.55268,Entire home/apt,230,3,74,2023-09-04,1.50,3,324,22,
23579231,Rental unit in Asheville · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,4709573,Peter,,28801,35.59731,-82.55268,Entire home/apt,525,3,30,2023-07-08,0.67,3,292,10,
23596421,Home in Asheville · ★4.84 · 2 bedrooms · 5 beds · 1 bath,175669801,Rebecca,,28805,35.59969,-82.46353,Entire home/apt,160,2,38,2023-06-26,0.58,2,210,6,
23623536,Guest suite in Asheville · ★4.91 · 2 bedrooms · 2 beds · 1 bath,400858996,Brian,,28801,35.59702,-82.56198,Entire home/apt,150,2,205,2023-08-27,3.14,1,164,24,
23628366,Home in Asheville · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,72717376,Liza,,28805,35.5912,-82.47037,Private room,44,1,106,2020-10-31,1.58,3,0,0,
23644478,Condo in Asheville · ★4.89 · 1 bedroom · 1 bed · 1.5 baths,176979085,Karen,,28801,35.59848,-82.55506,Entire home/apt,192,1,180,2023-09-04,2.82,5,338,39,
23675467,Rental unit in Leicester · ★4.98 · 1 bedroom · 3 beds · 1 bath,177298140,Dawn And Ron,,28806,35.64201,-82.66063,Entire home/apt,88,2,384,2023-08-28,5.89,1,35,68,
23715234,Guest suite in Asheville · ★4.99 · Studio · 1 bed · 1 bath,4634736,Bradley,,28804,35.63482,-82.58347,Entire home/apt,84,3,98,2023-08-20,1.46,2,94,7,
23739741,Guest suite in Asheville · ★5.0 · 2 bedrooms · 2 beds · 1 bath,77589736,Jon & Kelly,,28803,35.56321,-82.5388,Entire home/apt,168,2,349,2023-09-10,5.33,1,137,54,
23740885,Guesthouse in Asheville · ★4.94 · 1 bedroom · 1 bed · 1 bath,60348510,Alicia,,28803,35.57326,-82.54894,Entire home/apt,104,1,66,2023-09-11,1.00,2,11,25,
23745497,Guesthouse in Asheville · ★4.94 · 1 bedroom · 1 bed · 1 bath,38944655,Kristie,,28806,35.57709,-82.64775,Entire home/apt,99,2,135,2023-04-02,2.03,2,132,12,
23748278,Bed and breakfast in Asheville · ★4.91 · 1 bedroom · 1 bed · 1 private bath,175871539,Stephen,,28801,35.60704,-82.56453,Hotel room,360,1,22,2021-01-02,0.35,7,0,0,
23748724,Bed and breakfast in Asheville · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,175871539,Stephen,,28801,35.60704,-82.56453,Private room,393,1,40,2021-06-07,0.60,7,176,0,
23748903,Bed and breakfast in Asheville · ★4.93 · 1 bedroom · 1 bed · 1 private bath,175871539,Stephen,,28801,35.60704,-82.56453,Hotel room,350,1,14,2021-04-18,0.22,7,0,0,
23748992,Bed and breakfast in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 private bath,175871539,Stephen,,28801,35.60704,-82.56453,Hotel room,360,1,11,2021-06-26,0.17,7,0,0,
23749047,Bed and breakfast in Asheville · ★4.96 · 1 bedroom · 1 bed · 1 private bath,175871539,Stephen,,28801,35.60704,-82.56453,Hotel room,360,1,24,2021-06-15,0.37,7,0,0,
23788596,Bed and breakfast in Asheville · ★4.89 · 6 bedrooms · 6 beds,175871539,Stephen,,28801,35.60704,-82.56453,Hotel room,1999,1,9,2021-06-20,0.14,7,0,0,
23824223,Chalet in Asheville · ★4.82 · 1 bedroom · 1 bed · 1 bath,8255241,Judy,,28805,35.59566,-82.53747,Entire home/apt,178,1,74,2023-07-09,1.12,2,317,9,
23859316,Rental unit in Asheville · ★4.98 · 2 bedrooms · 2 beds · 1 bath,34304636,Staci,,28804,35.63175,-82.55853,Entire home/apt,152,1,712,2023-09-08,11.03,1,138,116,
23859984,Guest suite in Asheville · ★4.87 · 1 bedroom · 2 beds · 1 bath,28293820,Lucia,,28806,35.58405,-82.57435,Entire home/apt,126,2,143,2023-09-04,2.17,1,167,18,
23874576,Loft in Asheville · ★4.97 · 1 bedroom · 1 bed · 1 bath,161775575,Alan,,28806,35.57628,-82.57871,Entire home/apt,122,1,384,2023-09-10,5.78,1,144,75,
23877206,Rental unit in Woodfin · ★4.75 · 1 bedroom · 1 bed · 1 bath,179393643,Shaun,,28804,35.63781,-82.57578,Entire home/apt,84,2,59,2022-10-14,0.90,3,338,1,
23881173,Guesthouse in Fletcher · ★4.86 · 1 bedroom · 3 beds · 1 bath,179435427,Michael,,28732,35.46432,-82.47024,Entire home/apt,85,3,85,2021-11-15,1.29,1,8,0,
23913900,Rental unit in Asheville · ★4.99 · 1 bedroom · 1 bed · 1 bath,179746215,Maureen,,28803,35.57402,-82.53574,Entire home/apt,122,2,326,2023-09-10,4.89,1,6,52,
23919596,Rental unit in Woodfin · ★4.79 · 1 bedroom · 2 beds · 1 bath,179791169,Rodney,,28804,35.62864,-82.59445,Entire home/apt,64,3,226,2023-08-28,3.51,1,76,36,
23921294,Home in Asheville · ★4.92 · 3 bedrooms · 3 beds · 2.5 baths,162161772,Dave & Stephanie,,28806,35.57769,-82.58145,Entire home/apt,209,30,24,2022-10-31,0.49,5,269,2,
23935850,Home in Asheville · ★4.79 · 2 bedrooms · 2 beds · 1 bath,179941669,Adam,,28801,35.59089,-82.54633,Entire home/apt,235,2,102,2023-07-31,1.54,1,116,7,
23978319,Rental unit in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 bath,6262856,Lili,,28801,35.61242,-82.55195,Entire home/apt,89,3,99,2020-10-25,1.52,1,0,0,
24056179,Home in Asheville · ★4.87 · 2 bedrooms · 2 beds · 1 bath,181096695,Jessica,,28804,35.62672,-82.57923,Entire home/apt,159,1,163,2023-08-11,2.47,1,324,31,
24080389,Guest suite in Asheville · ★4.89 · 1 bedroom · 1 bed · 1 bath,76641431,Stephanie,,28806,35.58686,-82.57331,Entire home/apt,105,1,268,2023-08-13,4.04,2,152,19,
24098735,Rental unit in Asheville · ★4.99 · 1 bedroom · 2 beds · 1 bath,181480147,Andrew,,28801,35.59751,-82.55339,Entire home/apt,241,1,246,2023-09-11,3.81,6,311,69,
24117606,Home in Asheville · ★4.94 · 1 bedroom · 1 bed · 1 private bath,181660259,Angèle,,28803,35.53134,-82.51661,Private room,72,2,48,2023-09-03,0.90,1,257,13,
24196245,Guest suite in Asheville · ★4.81 · 1 bedroom · 1 bed · 1 bath,53922056,Katherine,,28805,35.60375,-82.5325,Entire home/apt,79,30,103,2023-04-29,1.83,1,129,1,
24222452,Bungalow in Woodfin · ★4.93 · 2 bedrooms · 2 beds · 1 bath,35012995,Ben,,28801,35.60951,-82.56003,Entire home/apt,142,1,148,2023-09-05,2.42,2,319,44,
24280176,Guest suite in Fletcher · ★4.97 · 2 bedrooms · 2 beds · 1 bath,53463254,Caroline,,28732,35.48539,-82.4745,Entire home/apt,87,1,319,2023-09-04,5.29,1,351,53,
24287936,Guest suite in Arden · ★5.0 · 1 bedroom · 1 bed · 1 private bath,27689181,David,,28704,35.46393,-82.50925,Private room,90,2,45,2023-06-04,0.75,1,337,9,
24306486,Home in Asheville · ★4.98 · 3 bedrooms · 3 beds · 1 bath,167429334,Melissa,,28803,35.55266,-82.50554,Entire home/apt,175,2,372,2023-08-29,5.73,1,110,71,
24312963,Rental unit in Woodfin · ★4.71 · 1 bedroom · 1 bed · 1 bath,179393643,Shaun,,28804,35.63781,-82.57578,Entire home/apt,81,2,63,2023-04-10,0.96,3,348,3,
24327916,Home in Asheville · ★4.80 · 1 bedroom · 1 bed · 1 private bath,59215839,Julie,,28806,35.57823,-82.6048,Private room,65,2,49,2022-05-30,0.74,2,0,0,
24347730,Condo in Asheville · ★4.98 · 2 bedrooms · 2 beds · 2 baths,183715171,David,,28801,35.59848,-82.55506,Entire home/apt,369,2,162,2023-09-05,2.47,1,31,20,
24375145,Guest suite in Asheville · ★4.92 · 1 bedroom · 1 bed · 1 bath,183956684,Inga,,28806,35.51295,-82.61284,Entire home/apt,110,2,76,2021-03-28,1.16,1,0,0,
24387676,Boutique hotel in Asheville · ★4.63 · 1 bedroom · 2 beds · 1 private bath,184069772,Paul,,28803,35.55592,-82.51901,Hotel room,84,1,89,2023-07-01,1.38,5,290,28,
24396068,Cottage in Asheville · ★4.98 · 2 bedrooms · 3 beds · 1 bath,23042006,Kathy,,28805,35.6012,-82.48225,Entire home/apt,148,2,324,2023-09-04,4.97,1,221,37,
24428641,Cottage in Asheville · ★5.0 · 3 bedrooms · 6 beds · 2.5 baths,5305183,Leesa And Todd,,28805,35.6112,-82.5279,Entire home/apt,450,2,135,2023-09-04,2.06,1,93,25,
24445744,Home in Asheville · ★4.89 · 1 bedroom · 1 bed · 1 bath,49781652,Cory,,28806,35.58433,-82.5702,Entire home/apt,70,2,123,2023-09-01,1.87,1,46,45,
24476866,Loft in Asheville · ★4.98 · 1 bedroom · 3 beds · 1 bath,9018243,Chad,,28806,35.5671,-82.5976,Entire home/apt,79,2,348,2023-09-01,5.38,1,51,65,
24492331,Home in Asheville · 5 bedrooms · 5 beds · 3.5 baths,76545940,Hilary,,28801,35.60084,-82.56102,Entire home/apt,250,30,1,2020-12-01,0.03,2,363,0,
24493492,Home in Asheville · ★4.99 · 2 bedrooms · 3 beds · 1 shared bath,178613839,Liz,,28801,35.61234,-82.54876,Private room,95,1,134,2023-07-16,2.07,1,81,29,
24520534,Rental unit in Asheville · ★4.84 · 1 bedroom · 1 bed · 2 shared baths,7625694,John,,28801,35.59099,-82.5496,Private room,59,1,153,2023-08-19,2.35,9,338,25,
24540122,Guest suite in Asheville · ★4.94 · 1 bedroom · 2 beds · 2 baths,24703960,Laura,,28806,35.5843,-82.5738,Entire home/apt,96,3,405,2023-08-27,6.25,2,79,47,
24605088,Home in Asheville · ★4.82 · 1 bedroom · 1 bed · 1 private bath,3028199,Florencia,,28803,35.56048,-82.50524,Private room,69,1,959,2023-09-02,14.64,5,165,168,
24697002,Campsite in Asheville · ★4.83 · 1 bed · 0 baths,151279507,Bobby And Amanda,,28806,35.61292,-82.60375,Entire home/apt,19,1,54,2022-07-04,0.83,19,163,0,
24752561,Rental unit in Asheville · ★4.98 · 2 bedrooms · 2 beds · 1 bath,187138225,Annika,,28801,35.60398,-82.55134,Entire home/apt,196,2,92,2023-08-13,1.57,1,323,29,
24766296,Home in Arden · ★4.77 · 3 bedrooms · 3 beds · 2 baths,65408548,Karl,,28704,35.46924,-82.49973,Entire home/apt,155,1,92,2023-02-27,1.53,5,334,6,
24797144,Guest suite in Asheville · ★4.97 · 1 bedroom · 1 bed · 1 bath,187473767,Drew And Caroline,,28803,35.49012,-82.52989,Entire home/apt,86,1,405,2023-09-07,6.27,1,260,53,
24817711,Guest suite in Asheville · ★4.99 · 1 bedroom · 1 bed · 1 bath,26376755,Matt,,28804,35.62153,-82.55752,Entire home/apt,159,1,414,2023-09-06,6.85,1,338,85,
24834700,Home in Asheville · ★4.84 · 4 bedrooms · 5 beds · 3 baths,187677035,Margaret + Dan,,28805,35.61738,-82.52434,Entire home/apt,336,2,203,2023-08-20,3.16,1,276,26,
24852463,Home in Asheville · ★4.97 · 1 bedroom · 1 bed · 1 private bath,554888,Ashton,,28806,35.57335,-82.62548,Private room,86,2,124,2023-09-10,1.93,1,36,7,
24872184,Rental unit in Woodfin · ★4.85 · 1 bedroom · 1 bed · 1 bath,179393643,Shaun,,28804,35.63866,-82.57659,Entire home/apt,108,2,54,2023-04-09,0.84,3,286,4,
24873765,Home in Asheville · ★4.95 · 1 bedroom · 1 bed · 1 private bath,188042457,Chad,,28805,35.59834,-82.50251,Private room,89,1,20,2023-01-01,0.31,2,89,9,
24882481,Home in Asheville · ★5.0 · 3 bedrooms · 3 beds · 2 baths,72386853,Brigitte,,28806,35.58966,-82.61718,Entire home/apt,180,30,10,2022-11-30,0.16,1,47,2,
24885757,Home in Asheville · ★4.87 · 1 bedroom · 1 bed · 1 private bath,10965363,Laurie & Kevin,,28806,35.58496,-82.5756,Private room,65,1,149,2023-09-10,2.30,1,133,17,
24894370,Home in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 private bath,73387032,Laura,,28801,35.58978,-82.54795,Private room,127,2,285,2023-09-10,4.40,1,177,46,
24895256,Bed and breakfast in Asheville · ★4.89 · 1 bedroom · 2 beds · 1 private bath,3736218,Mary,,28801,35.57481,-82.55725,Private room,229,2,9,2023-07-09,0.21,7,314,1,
24907910,Rental unit in Asheville · ★4.76 · 2 bedrooms · 2 beds · 1 bath,184575448,Alex,,28804,35.63959,-82.57379,Entire home/apt,113,2,34,2020-08-17,0.53,1,0,0,
24916446,Guest suite in Asheville · ★4.82 · 1 bedroom · 2 beds · 1 bath,739976,Joy,,28806,35.56944274902344,-82.57366943359375,Entire home/apt,91,1,291,2023-09-04,4.49,1,351,42,
24942698,Home in Asheville · ★4.94 · 3 bedrooms · 4 beds · 2.5 baths,4213932,Jonathan And Krystal,,28803,35.55398,-82.47703,Entire home/apt,132,3,127,2023-08-28,1.96,1,239,20,
24945996,Guesthouse in Avery Creek · ★4.99 · 1 bedroom · 1 bed · 1 bath,58199532,Laura,,28704,35.45364,-82.56957,Entire home/apt,86,2,267,2023-08-27,4.14,1,239,38,
24984793,Home in Asheville · ★4.81 · 1 bedroom · 1 bed · 1 bath,14891775,Eliza,,28804,35.61682,-82.56313,Entire home/apt,84,2,95,2023-08-14,1.47,3,70,19,
25013010,Home in Asheville · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,7150495,Wren,,28801,35.60355,-82.55703,Private room,58,1,394,2023-08-27,6.19,2,148,88,
25068792,Home in Asheville · ★4.92 · 4 bedrooms · 7 beds · 2 baths,27018695,Lindsey,,28804,35.63537,-82.61624,Entire home/apt,256,2,272,2023-09-03,4.21,1,240,45,
25132222,Home in Asheville · ★4.89 · 4 bedrooms · 5 beds · 3.5 baths,20537619,Jane,,28805,35.59924,-82.48183,Entire home/apt,478,2,65,2023-09-03,1.05,4,327,5,
25135375,Home in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 private bath,20537619,Jane,,28805,35.59889,-82.48358,Private room,175,1,4,2018-11-11,0.06,4,0,0,
25135803,Rental unit in Asheville · ★4.99 · 1 bedroom · 1 bed · 1 bath,181480147,Andrew,,28801,35.59751,-82.55339,Entire home/apt,241,1,233,2023-09-10,3.61,6,304,42,
25138871,Campsite in Asheville · ★4.82 · 1 bath,151279507,Bobby And Amanda,,28806,35.61165,-82.60518,Entire home/apt,19,1,90,2023-08-06,1.39,19,77,12,
25212461,Guest suite in Asheville · ★4.99 · 1 bedroom · 1 bed · 1 bath,190499734,Kelly,,28803,35.53899,-82.51315,Entire home/apt,79,2,134,2023-08-27,2.11,1,217,16,
25251626,Rental unit in Asheville · ★4.90 · 2 bedrooms · 4 beds · 1 bath,5656589,Lisa,,28804,35.62793,-82.59408,Entire home/apt,95,2,364,2023-08-27,5.66,1,299,50,
25281090,Loft in Asheville · ★4.89 · 1 bedroom · 1 bed · 1 bath,33738418,Eugene,,28801,35.59565,-82.55396,Entire home/apt,249,3,66,2023-09-10,1.20,1,288,22,
25322676,Home in Asheville · ★4.89 · 1 bedroom · 1 bed · 1 private bath,57560438,Leslie,,28806,35.589,-82.58558,Private room,60,1,319,2023-08-10,4.96,1,218,47,
25418819,Tiny home in Asheville · ★4.99 · 2 bedrooms · 2 beds · 1 bath,70881213,Megan,,28803,35.55044,-82.5042,Entire home/apt,69,2,358,2023-08-28,5.65,1,144,63,
25422541,Guest suite in Asheville · ★4.90 · 1 bedroom · 1 bed · 1 bath,191895274,Stuart,,28806,35.58101,-82.60866,Entire home/apt,84,2,122,2023-07-18,1.94,1,146,7,
25471043,Guest suite in Asheville · ★4.97 · 1 bedroom · 2 beds · 1 bath,140266471,Kat And Benji,,28801,35.60689,-82.54262,Entire home/apt,123,2,366,2022-12-20,5.91,1,72,23,
25474000,Home in Asheville · ★5.0 · 1 bedroom · 2 beds · 1 private bath,20537619,Jane,,28805,35.59764,-82.48326,Private room,200,2,9,2018-11-12,0.14,4,0,0,
25479162,Guest suite in Asheville · ★4.94 · 1 bedroom · 1 bed · 1 bath,176322619,Maxey,,28803,35.56333,-82.51022,Entire home/apt,95,2,210,2023-07-31,3.28,2,344,27,
25518066,Home in Arden · ★4.95 · 3 bedrooms · 4 beds · 1 bath,12391710,Virginia,,28704,35.47481,-82.56246,Entire home/apt,100,2,326,2023-09-10,5.13,1,53,50,
25519478,Rental unit in Asheville · ★4.99 · 1 bedroom · 1 bed · 1 bath,181480147,Andrew,,28801,35.59751,-82.55339,Entire home/apt,237,1,182,2023-08-22,2.86,6,300,30,
25519626,Rental unit in Asheville · ★4.98 · 1 bedroom · 1 bed · 1 bath,181480147,Andrew,,28801,35.59751,-82.55339,Entire home/apt,241,1,214,2023-09-10,3.37,6,318,48,
25577370,Home in Asheville · ★4.96 · 2 bedrooms · 4 beds · 2 baths,86592503,Elizabeth,,28806,35.56687,-82.59623,Entire home/apt,201,3,111,2023-09-03,1.76,2,309,20,
25586111,Cottage in Asheville · ★New · 2 bedrooms · 2 beds · 1 bath,146388068,Cherylin,,28803,35.55741,-82.50306,Entire home/apt,104,3,0,,,2,23,0,
25679471,Guest suite in Asheville · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,188042457,Chad,,28805,35.59821,-82.50365,Private room,89,1,114,2023-05-28,1.79,2,365,4,
25882810,Rental unit in Asheville · ★4.89 · 1 bedroom · 1 bed · 1 bath,99911550,Mary,,28806,35.5842,-82.58704,Entire home/apt,77,2,388,2023-08-27,6.13,1,76,54,
25977047,Rental unit in Asheville · ★4.97 · 1 bedroom · 2 beds · 1 bath,29374471,Jill,,28806,35.56757,-82.59428,Entire home/apt,152,28,35,2023-08-13,0.68,1,299,4,
26038824,Rental unit in Asheville · ★4.97 · 1 bedroom · 1 bed · 1 bath,38149372,Arayna,,28806,35.60425,-82.61047,Entire home/apt,95,1,443,2023-09-10,6.98,2,151,82,
26093158,Home in Asheville · ★4.93 · 2 bedrooms · 3 beds · 2 baths,195960588,Angelique,,28803,35.57265,-82.53767,Entire home/apt,222,3,150,2023-09-11,2.38,1,295,25,
26098132,Rental unit in Asheville · ★4.84 · Studio · 2 beds · 1 bath,85626163,Lori,,28806,35.57917,-82.62144,Entire home/apt,36,1,445,2023-09-05,7.00,2,246,123,
26103338,Home in Asheville · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,7150495,Wren,,28801,35.60355,-82.55703,Private room,53,1,402,2023-08-16,6.32,2,149,79,
26129371,Guest suite in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 bath,94891912,Resheda & Ralph,,28804,35.65198,-82.57256,Entire home/apt,105,2,123,2023-08-06,1.99,1,143,17,
26160335,Bed and breakfast in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 private bath,196608665,Diane,,28801,35.60405,-82.5635,Private room,286,1,14,2023-05-28,0.22,5,208,2,
26163788,Rental unit in Asheville · ★4.84 · 1 bedroom · 1 bed · 2 shared baths,7625694,John,,28801,35.59192,-82.55167,Private room,89,2,108,2023-07-16,1.70,9,342,21,
26189814,Home in Arden · 3 bedrooms · 3 beds · 1.5 baths,513285800,Jessica,,28704,35.46162,-82.57147,Entire home/apt,150,3,0,,,1,365,0,
26190390,Guesthouse in Asheville · ★4.98 · 1 bedroom · 4 beds · 1 bath,196826493,Ron  And Debbie,,28804,35.62773,-82.57262,Entire home/apt,96,2,480,2023-09-08,7.56,1,242,79,
26260868,Home in Fletcher · ★4.97 · 1 bedroom · 1 bed · 1 private bath,197405706,Heather,,28732,35.43401,-82.52409,Private room,46,1,211,2023-09-05,3.37,1,0,5,
26276337,Home in Asheville · ★4.98 · 1 bedroom · 1 bed · 1 bath,149112188,Sharon & David,,28806,35.60685,-82.60249,Entire home/apt,160,2,363,2023-09-03,5.73,2,294,67,
26281901,Cabin in Asheville · ★4.52 · 3 bedrooms · 4 beds · 1 bath,33151095,Tiff,,28804,35.62068,-82.60663,Entire home/apt,203,1,124,2023-02-27,1.96,5,147,4,
26298501,Campsite in Asheville · ★4.80 · 1 bath,151279507,Bobby And Amanda,,28806,35.61205,-82.60325,Entire home/apt,28,1,56,2023-08-27,0.88,19,176,4,
26305653,Home in Asheville · ★4.95 · 2 bedrooms · 2 beds · 2 baths,90132535,Arvin,,28806,35.58726,-82.6011,Entire home/apt,161,3,196,2023-08-20,3.10,3,59,32,
26335600,Home in Asheville · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,11399755,Jen,,28806,35.58421,-82.5974,Private room,45,1,68,2020-07-04,1.09,1,0,0,
